modulus,mask_proportion,shots,successes
4267,0.01,45000,24003.759765625
4269,0,45000,19164.3984375
4269,0.5,45000,9802.6708984375
4269,0.1,45000,17379.015625
4269,0.9,45000,1933.53466796875
4269,0.01,45000,18987.197265625
4279,0,45000,19218.51953125
4279,0.5,45000,10026.45703125
4279,0.1,45000,17524.9921875
4279,0.9,45000,1953.6024169921875
4279,0.01,45000,19072.40234375
4281,0,45000,12813.8701171875
4281,0.5,45000,7210.49951171875
4281,0.1,45000,12075.6533203125
4281,0.9,45000,1335.3709716796875
4281,0.01,45000,12758.62890625
4285,0,45000,25824.134765625
4285,0.5,45000,13246.9912109375
4285,0.1,45000,23529.240234375
4285,0.9,45000,2616.524658203125
4285,0.01,45000,25599.66796875
4287,0,45000,20200.33203125
4287,0.5,45000,10288.1171875
4287,0.1,45000,18334.94140625
4287,0.9,45000,2041.1488037109375
4287,0.01,45000,19984.0234375
4291,0,45000,15880.44921875
4291,0.5,45000,8500.66796875
4291,0.1,45000,14549.9443359375
4291,0.9,45000,1615.1771240234375
4291,0.01,45000,15760.130859375
4295,0,45000,23985.791015625
4295,0.5,45000,12907.7734375
4295,0.1,45000,22205.484375
4295,0.9,45000,2462.337158203125
4295,0.01,45000,23821.44140625
4299,0,45000,27976.26953125
4299,0.5,45000,14118.16015625
4299,0.1,45000,25261.93359375
4299,0.9,45000,2810.673095703125
4299,0.01,45000,27731.04296875
4303,0,45000,17334.875
4303,0.5,45000,9540.1865234375
4303,0.1,45000,16061.673828125
4303,0.9,45000,1788.4951171875
4303,0.01,45000,17205.376953125
4307,0,45000,17750.58203125
4307,0.5,45000,8829.8486328125
4307,0.1,45000,16078.3994140625
4307,0.9,45000,1785.34814453125
4307,0.01,45000,17667.693359375
4309,0,45000,9898.73046875
4309,0.5,45000,4587.31201171875
4309,0.1,45000,8738.9462890625
4309,0.9,45000,972.58642578125
4309,0.01,45000,9846.841796875
4313,0,45000,11247.42578125
4313,0.5,45000,5245.2275390625
4313,0.1,45000,10318.83984375
4313,0.9,45000,1145.1273193359375
4313,0.01,45000,11149.228515625
4315,0,45000,25310.203125
4315,0.5,45000,13476.53125
4315,0.1,45000,23604.580078125
4315,0.9,45000,2618.12255859375
4315,0.01,45000,25157.3671875
4317,0,45000,22489.48046875
4317,0.5,45000,11174.0634765625
4317,0.1,45000,20241.599609375
4317,0.9,45000,2250.435546875
4317,0.01,45000,22258.25
4319,0,45000,19292.66015625
4319,0.5,45000,9687.2783203125
4319,0.1,45000,17533.69921875
4319,0.9,45000,1944.6767578125
4319,0.01,45000,19090.9296875
4321,0,45000,17451.876953125
4321,0.5,45000,8958.7646484375
4321,0.1,45000,15762.435546875
4321,0.9,45000,1749.9169921875
4321,0.01,45000,17298.466796875
4331,0,45000,14701.0
4331,0.5,45000,7360.8330078125
4331,0.1,45000,13399.2529296875
4331,0.9,45000,1481.163330078125
4331,0.01,45000,14643.55859375
4333,0,45000,14093.0234375
4333,0.5,45000,7305.904296875
4333,0.1,45000,12687.0498046875
4333,0.9,45000,1407.3802490234375
4333,0.01,45000,13991.3564453125
4341,0,45000,16250.142578125
4341,0.5,45000,8630.3193359375
4341,0.1,45000,14903.9697265625
4341,0.9,45000,1656.457275390625
4341,0.01,45000,16114.083984375
4343,0,45000,16573.71484375
4343,0.5,45000,8337.5966796875
4343,0.1,45000,14982.4609375
4343,0.9,45000,1661.18310546875
4343,0.01,45000,16523.79296875
4351,0,45000,18107.98046875
4351,0.5,45000,9052.0478515625
4351,0.1,45000,16634.861328125
4351,0.9,45000,1845.12109375
4351,0.01,45000,18036.44140625
4353,0,45000,11322.30859375
4353,0.5,45000,6610.12548828125
4353,0.1,45000,10730.548828125
4353,0.9,45000,1189.2423095703125
4353,0.01,45000,11265.052734375
4359,0,45000,20369.96484375
4359,0.5,45000,10518.5439453125
4359,0.1,45000,18473.63671875
4359,0.9,45000,2055.504150390625
4359,0.01,45000,20208.662109375
4367,0,45000,16319.970703125
4367,0.5,45000,8426.017578125
4367,0.1,45000,14936.5595703125
4367,0.9,45000,1657.435546875
4367,0.01,45000,16197.2373046875
4369,0,45000,24186.6015625
4369,0.5,45000,11766.3046875
4369,0.1,45000,21383.015625
4369,0.9,45000,2377.870361328125
4369,0.01,45000,23826.306640625
4377,0,45000,15354.5849609375
4377,0.5,45000,8179.234375
4377,0.1,45000,14077.064453125
4377,0.9,45000,1564.6951904296875
4377,0.01,45000,15204.8515625
4379,0,45000,17669.263671875
4379,0.5,45000,8900.53515625
4379,0.1,45000,16251.9453125
4379,0.9,45000,1804.6082763671875
4379,0.01,45000,17597.359375
4381,0,45000,18662.07421875
4381,0.5,45000,9167.8603515625
4381,0.1,45000,16963.349609375
4381,0.9,45000,1880.6722412109375
4381,0.01,45000,18471.109375
4385,0,45000,18406.884765625
4385,0.5,45000,9600.4296875
4385,0.1,45000,17123.171875
4385,0.9,45000,1904.431884765625
4385,0.01,45000,18282.962890625
4387,0,45000,20285.115234375
4387,0.5,45000,9117.21484375
4387,0.1,45000,18181.43359375
4387,0.9,45000,2019.90087890625
4387,0.01,45000,20187.453125
4393,0,45000,12130.8603515625
4393,0.5,45000,5979.97021484375
4393,0.1,45000,10980.8876953125
4393,0.9,45000,1219.756591796875
4393,0.01,45000,12037.505859375
4399,0,45000,18773.984375
4399,0.5,45000,9022.615234375
4399,0.1,45000,16940.796875
4399,0.9,45000,1881.845703125
4399,0.01,45000,18697.81640625
4405,0,45000,22482.056640625
4405,0.5,45000,11238.4462890625
4405,0.1,45000,20314.072265625
4405,0.9,45000,2258.804443359375
4405,0.01,45000,22275.533203125
4411,0,45000,19318.83203125
4411,0.5,45000,10124.2880859375
4411,0.1,45000,17670.34375
4411,0.9,45000,1955.9019775390625
4411,0.01,45000,19180.91015625
4413,0,45000,16462.08984375
4413,0.5,45000,8701.677734375
4413,0.1,45000,15132.873046875
4413,0.9,45000,1679.6612548828125
4413,0.01,45000,16312.9921875
4415,0,45000,21052.41796875
4415,0.5,45000,11168.5078125
4415,0.1,45000,19988.41015625
4415,0.9,45000,2218.65576171875
4415,0.01,45000,20952.2890625
4417,0,45000,12691.1328125
4417,0.5,45000,6680.72265625
4417,0.1,45000,11699.3603515625
4417,0.9,45000,1303.4349365234375
4417,0.01,45000,12622.31640625
4427,0,45000,21148.54296875
4427,0.5,45000,10457.421875
4427,0.1,45000,18976.126953125
4427,0.9,45000,2108.68603515625
4427,0.01,45000,20935.90625
4429,0,45000,9823.7177734375
4429,0.5,45000,4868.177734375
4429,0.1,45000,8932.7216796875
4429,0.9,45000,988.3727416992188
4429,0.01,45000,9759.140625
4435,0,45000,25207.375
4435,0.5,45000,13489.1806640625
4435,0.1,45000,23546.982421875
4435,0.9,45000,2615.016357421875
4435,0.01,45000,25048.25
4439,0,45000,18269.248046875
4439,0.5,45000,8394.2587890625
4439,0.1,45000,16023.55078125
4439,0.9,45000,1778.6981201171875
4439,0.01,45000,18051.470703125
4443,0,45000,19522.365234375
4443,0.5,45000,10122.609375
4443,0.1,45000,17832.248046875
4443,0.9,45000,1981.4219970703125
4443,0.01,45000,19384.5859375
4449,0,45000,17410.193359375
4449,0.5,45000,9180.8232421875
4449,0.1,45000,15905.9384765625
4449,0.9,45000,1770.8055419921875
4449,0.01,45000,17253.6328125
4453,0,45000,17972.32421875
4453,0.5,45000,9555.4912109375
4453,0.1,45000,16727.185546875
4453,0.9,45000,1850.4581298828125
4453,0.01,45000,17915.5703125
4461,0,45000,22523.0390625
4461,0.5,45000,11231.046875
4461,0.1,45000,20250.224609375
4461,0.9,45000,2245.683349609375
4461,0.01,45000,22296.208984375
4467,0,45000,20290.8828125
4467,0.5,45000,10178.029296875
4467,0.1,45000,18332.427734375
4467,0.9,45000,2037.1761474609375
4467,0.01,45000,20113.099609375
4469,0,45000,20215.724609375
4469,0.5,45000,10479.529296875
4469,0.1,45000,18648.103515625
4469,0.9,45000,2068.817138671875
4469,0.01,45000,20104.412109375
4471,0,45000,24585.57421875
4471,0.5,45000,11596.1435546875
4471,0.1,45000,22070.705078125
4471,0.9,45000,2449.310791015625
4471,0.01,45000,24466.296875
4479,0,45000,19757.748046875
4479,0.5,45000,10372.732421875
4479,0.1,45000,18051.279296875
4479,0.9,45000,2006.8253173828125
4479,0.01,45000,19590.775390625
4487,0,45000,19223.625
4487,0.5,45000,9430.1103515625
4487,0.1,45000,17071.248046875
4487,0.9,45000,1897.4027099609375
4487,0.01,45000,18955.93359375
4497,0,45000,14418.76953125
4497,0.5,45000,7847.41552734375
4497,0.1,45000,13390.9931640625
4497,0.9,45000,1486.801025390625
4497,0.01,45000,14317.705078125
4499,0,45000,18412.779296875
4499,0.5,45000,9213.1962890625
4499,0.1,45000,16571.517578125
4499,0.9,45000,1839.380859375
4499,0.01,45000,18260.65234375
4501,0,45000,11682.1943359375
4501,0.5,45000,6076.02392578125
4501,0.1,45000,10849.5341796875
4501,0.9,45000,1204.2362060546875
4501,0.01,45000,11602.8681640625
4511,0,45000,19020.126953125
4511,0.5,45000,10662.740234375
4511,0.1,45000,17626.515625
4511,0.9,45000,1956.745361328125
4511,0.01,45000,18875.912109375
4529,0,45000,14681.96875
4529,0.5,45000,7412.2763671875
4529,0.1,45000,13241.802734375
4529,0.9,45000,1470.227783203125
4529,0.01,45000,14565.0576171875
4531,0,45000,18142.998046875
4531,0.5,45000,9330.318359375
4531,0.1,45000,16458.033203125
4531,0.9,45000,1827.2476806640625
4531,0.01,45000,18013.46875
4533,0,45000,22227.5390625
4533,0.5,45000,11050.9013671875
4533,0.1,45000,20034.208984375
4533,0.9,45000,2224.742919921875
4533,0.01,45000,22011.4921875
4535,0,45000,24650.892578125
4535,0.5,45000,12598.291015625
4535,0.1,45000,22729.599609375
4535,0.9,45000,2521.359130859375
4535,0.01,45000,24463.599609375
4537,0,45000,15664.4853515625
4537,0.5,45000,7553.00146484375
4537,0.1,45000,14107.138671875
4537,0.9,45000,1570.4776611328125
4537,0.01,45000,15523.556640625
4541,0,45000,11784.771484375
4541,0.5,45000,5922.48828125
4541,0.1,45000,10854.451171875
4541,0.9,45000,1202.125244140625
4541,0.01,45000,11699.90234375
4553,0,45000,16670.763671875
4553,0.5,45000,8076.55712890625
4553,0.1,45000,14962.3125
4553,0.9,45000,1659.7684326171875
4553,0.01,45000,16498.025390625
4555,0,45000,23547.376953125
4555,0.5,45000,12801.580078125
4555,0.1,45000,22048.482421875
4555,0.9,45000,2452.717529296875
4555,0.01,45000,23384.123046875
4559,0,45000,18730.22265625
4559,0.5,45000,9745.93359375
4559,0.1,45000,16453.625
4559,0.9,45000,1828.4632568359375
4559,0.01,45000,18631.89453125
4569,0,45000,11227.55859375
4569,0.5,45000,6551.90234375
4569,0.1,45000,10669.216796875
4569,0.9,45000,1184.38232421875
4569,0.01,45000,11172.3984375
4571,0,45000,23663.015625
4571,0.5,45000,11558.96875
4571,0.1,45000,20909.51953125
4571,0.9,45000,2328.193603515625
4571,0.01,45000,23415.9609375
4573,0,45000,25546.734375
4573,0.5,45000,13366.24609375
4573,0.1,45000,23705.041015625
4573,0.9,45000,2627.826416015625
4573,0.01,45000,25394.201171875
4577,0,45000,11082.193359375
4577,0.5,45000,5637.767578125
4577,0.1,45000,10178.751953125
4577,0.9,45000,1131.2774658203125
4577,0.01,45000,10999.552734375
4579,0,45000,17397.73046875
4579,0.5,45000,9170.1748046875
4579,0.1,45000,16291.890625
4579,0.9,45000,1807.885986328125
4579,0.01,45000,17276.94140625
4589,0,45000,22506.205078125
4589,0.5,45000,11458.607421875
4589,0.1,45000,20585.169921875
4589,0.9,45000,2281.89208984375
4589,0.01,45000,22351.47265625
4593,0,45000,14523.7138671875
4593,0.5,45000,7839.67431640625
4593,0.1,45000,13412.14453125
4593,0.9,45000,1484.9609375
4593,0.01,45000,14379.53515625
4595,0,45000,21971.578125
4595,0.5,45000,12275.1533203125
4595,0.1,45000,20819.611328125
4595,0.9,45000,2315.740478515625
4595,0.01,45000,21864.49609375
4601,0,45000,11338.759765625
4601,0.5,45000,5514.931640625
4601,0.1,45000,10128.412109375
4601,0.9,45000,1124.4906005859375
4601,0.01,45000,11247.01953125
4607,0,45000,23646.20703125
4607,0.5,45000,11786.7939453125
4607,0.1,45000,21769.0859375
4607,0.9,45000,2415.470947265625
4607,0.01,45000,23568.482421875
4609,0,45000,11894.6005859375
4609,0.5,45000,5856.28369140625
4609,0.1,45000,10811.5576171875
4609,0.9,45000,1201.3590087890625
4609,0.01,45000,11783.2802734375
4613,0,45000,12055.9326171875
4613,0.5,45000,6134.19921875
4613,0.1,45000,11032.125
4613,0.9,45000,1225.0692138671875
4613,0.01,45000,11954.904296875
4619,0,45000,18473.677734375
4619,0.5,45000,9580.8193359375
4619,0.1,45000,16906.1484375
4619,0.9,45000,1879.6011962890625
4619,0.01,45000,18391.21484375
4627,0,45000,16134.0234375
4627,0.5,45000,8268.443359375
4627,0.1,45000,14625.05859375
4627,0.9,45000,1618.3892822265625
4627,0.01,45000,16016.0107421875
4629,0,45000,16383.3017578125
4629,0.5,45000,8651.88671875
4629,0.1,45000,15036.08984375
4629,0.9,45000,1670.371826171875
4629,0.01,45000,16239.7744140625
4631,0,45000,14697.3447265625
4631,0.5,45000,7368.6533203125
4631,0.1,45000,13389.181640625
4631,0.9,45000,1488.794189453125
4631,0.01,45000,14528.927734375
4633,0,45000,22222.841796875
4633,0.5,45000,11142.0078125
4633,0.1,45000,20158.544921875
4633,0.9,45000,2240.43603515625
4633,0.01,45000,22032.814453125
4645,0,45000,25388.888671875
4645,0.5,45000,12609.57421875
4645,0.1,45000,22750.447265625
4645,0.9,45000,2530.524169921875
4645,0.01,45000,25141.958984375
4647,0,45000,21981.5703125
4647,0.5,45000,11135.1923828125
4647,0.1,45000,19941.6875
4647,0.9,45000,2215.41455078125
4647,0.01,45000,21799.0625
4659,0,45000,23003.259765625
4659,0.5,45000,11643.830078125
4659,0.1,45000,20845.73046875
4659,0.9,45000,2315.957275390625
4659,0.01,45000,22822.849609375
4661,0,45000,11308.2333984375
4661,0.5,45000,5532.88525390625
4661,0.1,45000,10334.0439453125
4661,0.9,45000,1148.1624755859375
4661,0.01,45000,11233.1103515625
4667,0,45000,19050.9453125
4667,0.5,45000,9009.41015625
4667,0.1,45000,17538.74609375
4667,0.9,45000,1952.13525390625
4667,0.01,45000,18930.6484375
4677,0,45000,21259.154296875
4677,0.5,45000,10726.3740234375
4677,0.1,45000,19178.443359375
4677,0.9,45000,2134.107177734375
4677,0.01,45000,21056.416015625
4681,0,45000,9390.236328125
4681,0.5,45000,4707.728515625
4681,0.1,45000,8260.318359375
4681,0.9,45000,919.5293579101562
4681,0.01,45000,9294.7314453125
4685,0,45000,22509.830078125
4685,0.5,45000,11286.2001953125
4685,0.1,45000,20445.69140625
4685,0.9,45000,2270.582275390625
4685,0.01,45000,22289.703125
4687,0,45000,15587.7744140625
4687,0.5,45000,8128.78369140625
4687,0.1,45000,14368.869140625
4687,0.9,45000,1594.5596923828125
4687,0.01,45000,15522.7626953125
4699,0,45000,15286.0439453125
4699,0.5,45000,8018.3974609375
4699,0.1,45000,14070.4775390625
4699,0.9,45000,1567.6722412109375
4699,0.01,45000,15225.2236328125
4701,0,45000,17930.123046875
4701,0.5,45000,9212.2646484375
4701,0.1,45000,16308.6142578125
4701,0.9,45000,1811.131591796875
4701,0.01,45000,17742.212890625
4705,0,45000,20838.30078125
4705,0.5,45000,10981.962890625
4705,0.1,45000,19327.251953125
4705,0.9,45000,2144.21142578125
4705,0.01,45000,20726.62890625
4709,0,45000,24790.1796875
4709,0.5,45000,13066.0537109375
4709,0.1,45000,23139.888671875
4709,0.9,45000,2571.513427734375
4709,0.01,45000,24666.29296875
4711,0,45000,16835.765625
4711,0.5,45000,8381.171875
4711,0.1,45000,14630.6923828125
4711,0.9,45000,1622.2333984375
4711,0.01,45000,16492.07421875
4713,0,45000,11142.8046875
4713,0.5,45000,6504.7578125
4713,0.1,45000,10584.552734375
4713,0.9,45000,1176.253662109375
4713,0.01,45000,11093.375
4717,0,45000,22210.720703125
4717,0.5,45000,10907.724609375
4717,0.1,45000,19972.912109375
4717,0.9,45000,2221.093994140625
4717,0.01,45000,22080.779296875
4727,0,45000,17554.134765625
4727,0.5,45000,9434.6416015625
4727,0.1,45000,16205.279296875
4727,0.9,45000,1803.435791015625
4727,0.01,45000,17498.044921875
4735,0,45000,20550.294921875
4735,0.5,45000,10943.212890625
4735,0.1,45000,19599.359375
4735,0.9,45000,2182.047607421875
4735,0.01,45000,20469.265625
4737,0,45000,17554.5234375
4737,0.5,45000,9284.99609375
4737,0.1,45000,16156.9306640625
4737,0.9,45000,1798.2406005859375
4737,0.01,45000,17428.02734375
4739,0,45000,18178.50390625
4739,0.5,45000,8982.3359375
4739,0.1,45000,16593.775390625
4739,0.9,45000,1847.455322265625
4739,0.01,45000,18032.298828125
4741,0,45000,11945.7548828125
4741,0.5,45000,6072.29150390625
4741,0.1,45000,10987.6962890625
4741,0.9,45000,1223.669677734375
4741,0.01,45000,11863.482421875
4747,0,45000,17543.9765625
4747,0.5,45000,8968.17578125
4747,0.1,45000,15973.5
4747,0.9,45000,1776.1990966796875
4747,0.01,45000,17481.458984375
4749,0,45000,19598.6484375
4749,0.5,45000,10048.580078125
4749,0.1,45000,17795.072265625
4749,0.9,45000,1977.5712890625
4749,0.01,45000,19425.7734375
4757,0,45000,10990.4970703125
4757,0.5,45000,5756.9697265625
4757,0.1,45000,10207.83984375
4757,0.9,45000,1138.01953125
4757,0.01,45000,10936.1416015625
4763,0,45000,16953.9921875
4763,0.5,45000,8690.775390625
4763,0.1,45000,15206.0751953125
4763,0.9,45000,1688.7918701171875
4763,0.01,45000,16787.875
4765,0,45000,23221.873046875
4765,0.5,45000,11945.0087890625
4765,0.1,45000,21230.828125
4765,0.9,45000,2360.981201171875
4765,0.01,45000,22981.142578125
4769,0,45000,10610.845703125
4769,0.5,45000,5958.27001953125
4769,0.1,45000,9622.0654296875
4769,0.9,45000,1069.926025390625
4769,0.01,45000,10484.7666015625
4771,0,45000,18755.3671875
4771,0.5,45000,9792.306640625
4771,0.1,45000,16900.423828125
4771,0.9,45000,1880.2841796875
4771,0.01,45000,18613.255859375
4777,0,45000,23826.86328125
4777,0.5,45000,11883.7060546875
4777,0.1,45000,21847.48046875
4777,0.9,45000,2424.061767578125
4777,0.01,45000,23682.275390625
4781,0,45000,12163.017578125
4781,0.5,45000,6582.0419921875
4781,0.1,45000,11058.24609375
4781,0.9,45000,1231.6873779296875
4781,0.01,45000,12068.453125
4791,0,45000,19849.130859375
4791,0.5,45000,10124.5712890625
4791,0.1,45000,17922.30859375
4791,0.9,45000,1985.0692138671875
4791,0.01,45000,19624.068359375
4803,0,45000,18842.46875
4803,0.5,45000,9543.6298828125
4803,0.1,45000,17139.23828125
4803,0.9,45000,1897.7825927734375
4803,0.01,45000,18664.966796875
4811,0,45000,24066.396484375
4811,0.5,45000,13377.240234375
4811,0.1,45000,22705.76171875
4811,0.9,45000,2522.16552734375
4811,0.01,45000,23972.91796875
4819,0,45000,14593.2685546875
4819,0.5,45000,7766.83837890625
4819,0.1,45000,13363.5126953125
4819,0.9,45000,1483.2421875
4819,0.01,45000,14554.974609375
4821,0,45000,20427.51953125
4821,0.5,45000,10419.69921875
4821,0.1,45000,18498.265625
4821,0.9,45000,2054.531005859375
4821,0.01,45000,20248.736328125
4827,0,45000,21560.013671875
4827,0.5,45000,10864.126953125
4827,0.1,45000,19546.826171875
4827,0.9,45000,2169.9208984375
4827,0.01,45000,21394.453125
4829,0,45000,11924.1728515625
4829,0.5,45000,6003.30810546875
4829,0.1,45000,10999.4580078125
4829,0.9,45000,1222.19287109375
4829,0.01,45000,11836.1015625
4835,0,45000,22169.203125
4835,0.5,45000,11799.9296875
4835,0.1,45000,20926.728515625
4835,0.9,45000,2319.670166015625
4835,0.01,45000,22064.80078125
4837,0,45000,12973.873046875
4837,0.5,45000,6312.92431640625
4837,0.1,45000,11829.7880859375
4837,0.9,45000,1317.5223388671875
4837,0.01,45000,12869.4501953125
4839,0,45000,26441.390625
4839,0.5,45000,13322.9638671875
4839,0.1,45000,23874.03515625
4839,0.9,45000,2655.392822265625
4839,0.01,45000,26183.87890625
4841,0,45000,11544.3828125
4841,0.5,45000,5729.9462890625
4841,0.1,45000,10475.25
4841,0.9,45000,1161.3671875
4841,0.01,45000,11482.609375
4843,0,45000,19119.39453125
4843,0.5,45000,9870.40625
4843,0.1,45000,17584.43359375
4843,0.9,45000,1949.75048828125
4843,0.01,45000,19022.68359375
4847,0,45000,15894.044921875
4847,0.5,45000,7726.79638671875
4847,0.1,45000,14228.2919921875
4847,0.9,45000,1580.7730712890625
4847,0.01,45000,15816.4541015625
4849,0,45000,16598.95703125
4849,0.5,45000,8790.150390625
4849,0.1,45000,15221.18359375
4849,0.9,45000,1692.170166015625
4849,0.01,45000,16472.68359375
4853,0,45000,11552.640625
4853,0.5,45000,5883.05859375
4853,0.1,45000,10476.357421875
4853,0.9,45000,1163.884033203125
4853,0.01,45000,11470.943359375
4855,0,45000,22869.599609375
4855,0.5,45000,12451.5888671875
4855,0.1,45000,21029.439453125
4855,0.9,45000,2338.260986328125
4855,0.01,45000,22682.837890625
4857,0,45000,11251.6279296875
4857,0.5,45000,6574.287109375
4857,0.1,45000,10699.3525390625
4857,0.9,45000,1188.636962890625
4857,0.01,45000,11198.5986328125
4859,0,45000,20387.59375
4859,0.5,45000,10737.0283203125
4859,0.1,45000,18650.326171875
4859,0.9,45000,2081.4599609375
4859,0.01,45000,20291.20703125
4863,0,45000,17896.056640625
4863,0.5,45000,9216.5009765625
4863,0.1,45000,16230.357421875
4863,0.9,45000,1805.5572509765625
4863,0.01,45000,17726.658203125
4867,0,45000,15003.478515625
